PassengerId,Age,CryoSleep,Total_Spend,Transported
1116_01,9,False,0,True
1116_02,36,False,3109,True
1116_03,26,True,0,True
1117_01,18,False,906,False
1121_01,55,False,887,True
1123_01,28,False,9547,False
1127_01,18,True,0,True
1129_01,28,False,792,False
1130_01,23,True,0,False
1130_02,20,False,3724,True
1132_01,22,True,0,False
1133_01,27,False,0,True
1134_01,13,True,0,True
1136_01,32,False,1822,True
1140_01,53,False,2534,True
1140_02,34,True,0,True
1140_03,42,True,0,True
1141_01,19,True,0,True
1142_01,54,False,908,True
1144_01,12,False,0,True
1144_02,35,False,1396,False
1144_03,55,False,512,False
1146_01,26,False,2111,False
1147_01,49,True,0,True
1148_01,22,True,0,True
1148_02,27,False,10841,False
1148_03,30,False,7166,False
1148_04,39,False,5393,True
1148_05,14,True,0,True
1148_06,29,True,0,True
1148_07,34,False,5022,False
1149_01,8,False,0,True
1149_02,7,False,0,False
1149_03,3,True,0,False
1149_04,0,False,0,False
1149_05,10,False,0,False
1150_01,16,True,0,False
1152_01,41,False,1128,False
1153_01,18,True,0,True
1154_01,25,True,0,True
1154_02,32,True,0,True
1154_03,26,True,0,True
1155_01,26,False,946,False
1155_02,18,True,0,True
1156_01,27,False,6128,False
1156_02,26,True,0,True
1161_01,28,False,11906,True
1161_02,19,False,18117,False
1162_01,31,False,2644,True
1163_01,35,False,1340,True
1165_01,46,False,9820,False
1165_02,37,False,1241,False
1165_03,29,True,0,True
1165_04,17,True,0,True
1166_01,30,False,6411,False
1167_01,28,True,0,True
1168_01,16,False,791,False
1169_01,40,False,2366,False
1170_01,23,False,791,False
1173_01,24,False,700,True
1174_01,36,True,0,True
1175_01,34,True,0,True
1177_01,59,True,0,True
1178_01,20,False,600,False
1179_01,15,True,0,True
1180_01,19,False,961,False
1182_01,64,True,0,True
1182_02,24,False,3007,True
1182_03,23,False,1416,True
1185_01,30,False,679,False
1186_01,0,False,0,True
1186_02,8,False,0,False
1186_03,1,True,0,False
1186_04,48,False,800,True
1186_05,12,False,0,False
1187_01,30,False,803,False
1187_02,10,False,0,False
1187_03,11,False,0,False
1188_01,58,False,7518,False
1190_01,52,False,786,True
1191_01,36,False,1583,False
1192_01,32,False,1457,False
1193_01,16,True,0,True
1193_02,25,True,0,True
1195_01,28,False,560,True
1197_01,32,False,5547,False
1198_01,28,False,1158,True
1199_01,16,False,987,False
1203_01,50,False,12557,False
1206_01,20,False,946,False
1208_01,23,False,236,False
1210_01,45,True,0,True
1210_02,23,False,908,False
1211_01,53,True,0,False
1211_02,8,True,0,False
1211_03,6,True,0,True
1211_04,3,True,0,False
1211_05,13,False,1144,True
1211_06,60,True,0,False
1211_07,1,False,0,True
1212_01,40,False,756,False
1213_01,51,False,804,True
1214_01,31,True,0,True
1215_01,28,True,0,True
1216_01,20,False,970,True
1218_01,14,False,2150,False
1220_01,23,False,1747,False
1221_01,4,False,0,False
1221_02,20,False,1609,False
1222_01,75,False,756,False
1223_01,24,True,0,True
1225_01,18,False,1402,True
1228_01,21,True,0,True
1228_02,59,False,1049,True
1229_01,27,False,898,True
1230_01,38,False,908,False
1231_01,41,True,0,False
1232_01,36,True,0,True
1232_02,29,False,5354,False
1233_01,22,True,0,True
1234_01,23,False,1250,True
1235_01,32,False,1508,True
1236_01,21,False,658,False
1238_01,26,False,5514,True
1238_02,61,True,0,True
1239_01,30,False,865,True
1240_01,40,False,1102,True
1242_01,37,False,5015,True
1243_01,41,False,6879,False
1243_02,32,False,8619,False
1246_01,30,False,757,False
1248_01,27,False,0,True
1250_01,22,False,645,False
1254_01,54,False,1182,False
1254_02,27,False,1129,False
1255_01,52,True,0,True
1255_02,15,True,0,True
1256_01,27,False,1297,False
1258_01,30,False,10641,False
1259_01,19,False,761,False
1260_01,22,True,0,True
1261_01,43,False,6834,False
1263_01,25,False,1156,False
1264_01,51,False,997,False
1267_01,34,True,0,True
1269_01,21,False,2082,False
1271_01,21,True,0,False
1273_01,23,False,759,False
1274_01,38,False,804,False
1278_01,30,True,0,False
1279_01,31,True,0,True
1280_01,44,False,660,True
1281_01,14,True,0,False
1282_01,18,True,0,False
1283_01,19,False,721,False
1284_01,27,True,0,True
1285_01,36,False,717,False
1286_01,10,True,0,True
1287_01,1,True,0,True
1287_02,4,True,0,True
1287_03,21,False,1861,False
1288_01,24,False,621,False
1289_01,8,False,0,False
1289_02,18,False,810,False
1291_01,33,False,1821,False
1292_01,31,False,31074,True
1292_02,43,False,1596,True
1293_01,20,False,797,False
1294_01,28,True,0,True
1294_02,30,True,0,True
1294_03,28,False,0,False
1295_01,19,False,787,False
1299_01,22,False,680,True
1300_01,27,False,694,False
1302_01,22,False,5487,True
1304_01,2,True,0,True
1304_02,4,False,0,False
1304_03,10,False,0,False
1304_04,9,False,0,True
1304_05,37,True,0,False
1304_06,2,False,0,True
1306_01,44,False,5388,True
1306_02,11,False,0,True
1307_01,22,True,0,False
1308_01,40,True,0,True
1308_02,30,False,14242,False
1308_03,37,False,3643,False
1308_04,26,True,0,True
1309_01,19,False,784,True
1310_01,57,False,5989,False
1311_01,1,False,0,True
1311_02,17,False,1287,False
1311_03,26,False,2577,False
1312_01,21,True,0,True
1316_01,28,True,0,True
1316_02,36,False,5600,False
1317_01,25,False,2598,False
1322_01,40,True,0,True
1323_01,23,True,0,True
1324_01,2,True,0,False
1324_02,10,False,0,False
1324_03,43,True,0,True
1325_01,0,True,0,True
1325_02,24,False,906,False
1325_03,42,True,0,True
1326_01,30,False,2597,False
1326_02,19,False,1767,False
1328_01,26,True,0,False
1330_01,47,False,1056,False
1330_02,28,False,1264,True
1331_01,24,True,0,True
1332_01,29,False,792,False
1333_01,32,False,741,False
1335_01,44,True,0,False
1336_01,17,True,0,True
1337_01,35,False,1403,False
1340_01,23,True,0,False
1342_01,34,False,884,False
1345_01,25,False,1913,False
1347_01,67,False,762,True
1348_01,22,False,4869,False
1348_02,27,True,0,True
1350_01,27,True,0,True
1350_02,14,False,2149,False
1350_03,42,False,807,False
1350_04,19,True,0,False
1351_01,22,False,0,False
1352_01,31,False,1486,False
1353_01,10,False,0,True
1353_02,39,False,2598,False
1353_03,41,True,0,True
1353_04,0,False,0,True
1355_01,22,True,0,True
1356_01,21,False,888,False
1357_01,40,True,0,True
1360_01,25,False,997,True
1362_01,23,False,1389,False
1365_01,33,False,6264,False
1365_02,20,True,0,True
1366_01,40,True,0,True
1368_01,27,True,0,False
1370_01,21,False,991,False
1371_01,25,False,1057,False
1375_01,2,False,0,False
1375_02,19,False,949,False
1376_01,41,True,0,False
1377_01,43,False,3524,True
1378_01,19,False,836,False
1378_02,22,False,1004,True
1379_01,16,False,803,False
1380_01,42,False,6360,False
1381_01,20,True,0,True
1382_01,35,False,1609,False
1383_01,53,True,0,True
1384_01,17,False,976,False
1384_02,6,True,0,False
1384_03,22,False,810,True
1384_04,41,False,803,True
1384_05,19,False,699,True
1385_01,39,False,708,False
1386_01,23,True,0,True
1387_01,31,False,1368,False
1389_01,38,True,0,True
1390_01,1,True,0,True
1391_01,13,True,0,True
1391_02,21,False,1213,False
1391_03,44,False,1048,False
1393_01,36,False,2258,False
1393_02,19,False,2599,False
1395_01,7,False,0,True
1397_01,39,False,1065,False
1398_01,28,False,888,True
1399_01,28,False,1149,False
1400_01,14,True,0,True
1401_01,18,False,810,False
1402_01,23,True,0,True
1402_02,33,True,0,True
1403_01,18,False,1656,False
1404_01,47,False,4312,False
1404_02,42,False,4234,False
1406_01,17,False,1049,False
1407_01,21,False,776,False
1407_02,17,False,634,True
1408_01,26,False,774,False
1410_01,23,False,1585,False
1412_01,15,False,832,False
1413_01,18,True,0,False
1414_01,65,False,2175,False
1415_01,33,False,2073,True
1416_01,27,True,0,False
1417_01,41,False,5062,False
1419_01,42,False,2624,False
1420_01,27,True,0,False
1421_01,37,False,7327,False
1421_02,17,False,1139,False
1423_01,24,True,0,True
1423_02,39,True,0,True
1423_03,59,True,0,True
1424_01,32,True,0,True
1424_02,29,False,6914,False
1424_03,8,False,0,True
1424_04,28,False,5072,True
1424_05,35,True,0,True
1425_01,24,False,827,False
1425_02,1,True,0,True
1425_03,4,True,0,True
1426_01,28,True,0,True
1427_01,46,True,0,True
1427_02,67,False,2416,False
1428_01,44,False,788,False
1430_01,14,False,2485,False
1431_01,23,False,969,True
1433_01,51,True,0,False
1434_01,20,False,722,False
1434_02,0,False,0,True
1434_03,0,True,0,False
1435_01,23,False,705,False
1438_01,24,False,791,False
1439_01,41,False,1286,False
1439_02,30,False,962,False
1440_01,27,False,2525,False
1442_01,13,True,0,True
1443_01,16,True,0,True
1444_01,30,False,2211,True
1445_01,8,False,0,True
1447_01,59,False,755,False
1450_01,43,True,0,True
1450_02,30,False,5717,False
1451_01,46,False,6379,False
1451_02,39,True,0,True
1452_01,21,False,3676,False
1452_02,70,True,0,True
1452_03,34,False,3159,False
1452_04,33,False,7035,False
1452_05,44,True,0,True
1453_01,16,False,6279,False
1453_02,63,False,809,True
1454_01,37,False,17708,False
1455_01,29,True,0,True
1455_02,29,False,3223,True
1455_03,22,True,0,True
1455_04,26,False,3166,True
1455_05,76,False,20078,False
1457_01,61,False,4793,False
1458_01,46,False,2343,False
1460_01,19,False,1292,True
1460_02,13,True,0,True
1461_01,27,True,0,False
1462_01,30,True,0,True
1463_01,23,False,689,False
1465_01,63,False,891,False
1467_01,21,False,982,False
1474_01,32,True,0,True
1478_01,33,False,2789,False
1478_02,39,False,1453,False
1479_01,49,True,0,True
1481_01,27,False,1299,False
1484_01,16,False,977,False
1485_01,38,True,0,True
1488_01,42,True,0,True
1489_01,19,False,888,False
1490_01,26,False,4302,False
1491_01,32,False,825,True
1491_02,56,False,759,False
1491_03,0,False,0,True
1493_01,38,False,748,False
1498_01,30,False,648,False
1499_01,21,False,1068,False
1500_01,11,False,0,False
1500_02,3,False,0,False
1500_03,17,False,1023,True
1500_04,35,False,0,True
1500_05,17,False,879,False
1500_06,0,True,0,True
1500_07,46,True,0,True
1501_01,63,False,810,False
1503_01,35,False,2388,False
1503_02,61,False,1182,False
1506_01,19,False,648,True
1507_01,43,False,1219,True
1507_02,14,False,1104,False
1507_03,78,False,445,False
1507_04,21,False,888,False
1509_01,32,False,1298,False
1510_01,31,False,1227,False
1511_01,40,False,1619,True
1511_02,13,True,0,True
1511_03,36,False,4338,False
1511_04,31,False,8618,False
1515_01,18,False,778,False
1520_01,40,True,0,True
1521_01,28,True,0,True
1523_01,41,True,0,True
1523_02,35,True,0,True
1524_01,14,True,0,True
1525_01,20,False,1846,True
1526_01,23,False,781,False
1527_01,22,True,0,True
1527_02,25,False,0,True
1528_01,18,False,6027,True
1529_01,25,False,7396,True
1529_02,30,False,0,True
1531_01,46,False,810,False
1532_01,27,False,11410,False
1533_01,53,False,1016,False
1536_01,21,True,0,True
1539_01,32,False,3862,True
1540_01,32,False,4025,False
1540_02,33,False,7714,True
1540_03,26,False,3888,False
1541_01,47,False,739,True
1542_01,13,False,7349,False
1543_01,34,True,0,True
1544_01,21,False,809,False
1545_01,20,False,1425,True
1547_01,21,False,856,False
1548_01,51,True,0,True
1548_02,18,True,0,True
1550_01,26,False,4303,False
1550_02,53,False,7633,False
1551_01,30,False,2879,True
1552_01,37,True,0,False
1555_01,45,False,4376,False
1558_01,62,False,893,False
1560_01,38,False,883,False
1561_01,24,False,2152,False
1562_01,18,False,775,False
1564_01,23,True,0,False
1565_01,16,False,2285,False
1567_01,37,True,0,True
1568_01,22,False,1127,False
1568_02,18,True,0,True
1569_01,25,True,0,True
1572_01,26,False,786,False
1572_02,25,False,873,False
1573_01,55,False,1182,False
1576_01,28,False,1029,False
1577_01,23,False,169,True
1578_01,22,False,983,False
1579_01,26,False,2153,True
1580_01,13,False,722,False
1580_02,18,False,888,False
1581_01,38,True,0,True
1581_02,28,True,0,True
1584_01,57,False,804,False
1584_02,0,True,0,False
1585_01,18,True,0,True
1588_01,25,True,0,True
1588_02,35,False,18118,True
1590_01,37,False,1357,True
1590_02,33,False,2499,False
1592_01,35,False,4587,True
1592_02,47,False,3826,True
1593_01,23,False,788,False
1594_01,27,False,928,True
1595_01,27,False,4378,True
1596_01,23,True,0,True
1597_01,31,True,0,True
1599_01,19,True,0,True
1599_02,53,True,0,True
1601_01,37,False,774,False
1602_01,18,False,2736,False
1603_01,42,False,713,False
1603_02,7,True,0,True
1603_03,7,False,0,True
1604_01,24,False,782,False
1606_01,20,False,2287,True
1608_01,24,False,2151,False
1611_01,42,False,909,True
1612_01,49,False,4093,True
1612_02,47,True,0,True
1613_01,16,False,876,False
1614_01,26,False,1432,False
1615_01,24,False,691,False
1615_02,38,True,0,True
1615_03,0,False,0,True
1617_01,37,False,2404,False
1619_01,39,True,0,True
1621_01,25,False,801,True
1621_02,25,False,683,False
1622_01,35,True,0,True
1624_01,0,True,0,True
1624_02,46,False,674,True
1624_03,4,False,0,True
1625_01,19,True,0,True
1625_02,29,False,3141,False
1626_01,19,False,10,False
1628_01,47,True,0,True
1630_01,1,True,0,True
1630_02,4,True,0,False
1630_03,37,False,775,False
1631_01,61,False,1609,False
1632_01,32,True,0,True
1633_01,4,True,0,True
1633_02,16,True,0,True
1634_01,25,True,0,False
1635_01,22,False,2434,False
1636_01,41,False,907,False
1637_01,25,True,0,True
1638_01,19,False,787,False
1640_01,21,False,926,True
1644_01,14,False,796,False
1645_01,18,True,0,False
1646_01,34,False,885,True
1647_01,33,False,969,False
1649_01,14,True,0,False
1650_01,28,True,0,True
1651_01,43,True,0,False
1651_02,3,False,0,True
1651_03,0,True,0,True
1653_01,47,False,2913,False
1655_01,28,False,3207,False
1655_02,40,False,807,True
1656_01,17,False,198,False
1657_01,21,False,5648,False
1658_01,27,False,1160,True
1659_01,41,False,803,False
1660_01,20,False,906,False
1661_01,56,False,0,False
1661_02,57,False,2376,False
1661_03,48,True,0,True
1661_04,37,False,3696,False
1662_01,20,False,669,False
1663_01,36,True,0,True
1666_01,38,False,3851,True
1668_01,22,False,645,False
1669_01,31,False,2599,False
1669_02,0,True,0,True
1669_03,21,False,2362,False
1670_01,49,False,1724,False
1670_02,44,True,0,False
1671_01,27,False,7627,False
1672_01,29,False,804,False
1673_01,16,False,898,False
1674_01,20,True,0,False
1676_01,26,True,0,False
1677_01,19,False,92,False
1681_01,34,False,883,False
1682_01,38,True,0,True
1685_01,51,False,615,False
1685_02,7,False,0,False
1685_03,3,True,0,True
1687_01,26,False,1416,False
1688_01,27,False,787,False
1688_02,7,True,0,False
1688_03,19,True,0,True
1690_01,28,False,873,False
1691_01,27,False,5871,False
1694_01,31,True,0,True
1695_01,26,False,783,False
1696_01,43,False,16535,False
1697_01,23,False,786,False
1698_01,14,True,0,True
1699_01,47,False,642,True
1700_01,17,True,0,True
1700_02,64,False,6826,False
1704_01,13,False,1802,False
1704_02,18,False,1766,True
1705_01,29,False,0,False
1708_01,70,False,1296,False
1709_01,23,False,1325,False
1709_02,23,False,2299,True
1709_03,35,False,1338,False
1709_04,17,False,1896,False
1709_05,26,True,0,True
1709_06,15,False,3461,False
1709_07,19,False,1687,False
1710_01,20,True,0,True
1711_01,51,False,2414,False
1712_01,17,False,1119,False
1712_02,27,False,2598,False
1713_01,43,False,812,False
1714_01,5,False,0,False
1715_01,17,True,0,False
1717_01,40,False,1522,True
1717_02,38,False,1683,False
1718_01,20,True,0,True
1719_01,13,True,0,False
1721_01,15,False,1001,False
1723_01,15,False,987,False
1724_01,59,False,1675,True
1725_01,24,False,804,False
1727_01,27,True,0,True
1727_02,52,False,2699,False
1728_01,38,False,883,False
1729_01,26,False,1088,True
1730_01,17,False,863,True
1731_01,17,True,0,True
1731_02,20,False,809,True
1733_01,15,False,1444,False
1734_01,30,True,0,True
1736_01,22,True,0,False
1738_01,18,False,486,False
1738_02,22,True,0,True
1739_01,20,True,0,True
1740_01,22,False,785,False
1742_01,34,False,914,False
1745_01,28,False,7595,False
1746_01,50,True,0,True
1747_01,19,False,509,True
1748_01,21,False,809,False
1748_02,0,False,0,False
1748_03,4,False,0,True
1749_01,59,True,0,False
1752_01,15,False,1315,True
1753_01,24,True,0,True
1755_01,26,True,0,False
1757_01,67,False,900,False
1758_01,55,False,908,False
1760_01,50,False,803,False
1761_01,23,False,702,False
1762_01,21,False,2427,True
1762_02,15,False,531,False
1763_01,41,False,3299,True
1764_01,59,True,0,True
1764_02,18,False,0,False
1766_01,21,False,1445,False
1767_01,14,True,0,True
1767_02,50,False,5633,True
1767_03,32,False,6564,True
1767_04,46,True,0,True
1768_01,27,False,756,False
1769_01,58,True,0,True
1770_01,15,True,0,True
1771_01,35,False,774,True
1772_01,30,False,1308,False
1774_01,30,True,0,True
1775_01,43,False,884,True
1776_01,21,False,809,False
1778_01,15,True,0,False
1779_01,37,False,778,True
1781_01,28,False,11038,True
1782_01,28,True,0,False
1782_02,40,False,804,False
1783_01,42,False,619,False
1783_02,21,True,0,False
1785_01,31,True,0,False
1786_01,51,False,794,False
1792_01,73,False,1308,False
1796_01,26,True,0,True
1797_01,33,True,0,True
1798_01,39,False,790,False
1799_01,19,False,908,False
1800_01,12,False,0,True
1800_02,10,True,0,False
1800_03,0,True,0,False
1800_04,0,False,0,True
1800_05,1,True,0,True
1802_01,33,False,790,False
1803_01,23,False,722,False
1804_01,5,True,0,True
1805_01,24,True,0,True
1806_01,26,False,0,False
1807_01,30,False,7911,False
1808_01,33,False,803,False
1810_01,56,False,7406,False
1811_01,25,True,0,True
1811_02,27,False,948,False
1812_01,25,False,1003,True
1813_01,18,False,717,False
1816_01,60,False,2943,True
1816_02,41,False,2364,True
1817_01,16,False,670,False
1818_01,17,True,0,True
1821_01,26,False,384,False
1822_01,31,False,813,True
1823_01,67,False,898,True
1826_01,16,False,802,False
1827_01,24,False,578,False
1828_01,19,False,2214,True
1829_01,48,False,3781,True
1829_02,30,False,6696,True
1829_03,22,False,11126,True
1829_04,28,False,6206,True
1829_05,23,True,0,True
1829_06,29,False,2654,False
1831_01,22,True,0,False
1833_01,48,False,4890,False
1834_01,26,False,1599,True
1836_01,23,False,2858,True
1841_01,55,False,1104,False
1843_01,46,False,2733,False
1844_01,38,False,1381,False
1844_02,2,True,0,True
1844_03,3,True,0,True
1846_01,20,False,804,False
1847_01,65,False,445,False
1848_01,27,False,846,False
1849_01,25,False,1395,False
1850_01,54,False,573,False
1850_02,25,False,761,False
1853_01,14,True,0,True
1854_01,53,False,14298,True
1855_01,0,True,0,True
1855_02,39,False,992,False
1856_01,22,False,745,True
1857_01,31,False,829,False
1859_01,24,True,0,True
1860_01,35,False,3157,False
1860_02,35,False,4245,False
1861_01,32,True,0,True
1861_02,61,False,2475,False
1863_01,58,False,1095,True
1864_01,26,False,1778,False
1865_01,4,True,0,False
1865_02,1,False,0,False
1865_03,8,False,0,True
1865_04,7,False,0,False
1865_05,25,False,1821,False
1865_06,6,False,0,False
1866_01,29,False,865,False
1868_01,64,True,0,True
